,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,424,425,426,427,428,429,430,431,432,433,434,435,TP,FP,FN,TN
influxdb:latest,TP,TP,FN,TP,TP,TP,TP,FP,TP,TP,TP,TP,TP,TP,TP,TP,TP,TP,TP,FP,FP,TP,FP,FP,TP,TP,FP,TN,TP,TN,TN,TN,FP,TP,TN,TP,TN,TN,TN,TP,FP,TP,TP,FP,FP,FP,FP,FP,FP,TP,TP,TP,TP,TN,TP,TP,TP,TN,TN,TP,FP,TP,FP,TP,TN,TN,TN,TN,TN,TN,TN,TN,TP,TP,TP,TP,FP,TP,FP,TP,TP,TP,FP,TP,FP,FP,FP,TP,FP,TP,FP,FP,FP,FP,FP,TP,FP,TP,FP,TP,FP,TN,TP,TN,TP,TP,TP,TP,TP,TN,TP,TP,TN,TN,TN,FN,TP,TN,TN,TN,TN,TN,TN,TN,TN,TP,TP,TN,FP,TN,TN,TP,TN,TN,TN,TN,TN,TP,TP,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TP,TP,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TP,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TP,TN,TP,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TP,TP,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TP,FP,TP,FN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,FN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TP,TP,TN,TP,TN,TP,FP,TN,TN,TN,TP,TP,FP,TN,TN,TN,TP,TN,TN,TN,TN,TN,TN,FP,TP,TN,FP,TN,TN,TN,TN,FN,TN,TP,TP,TP,TP,TN,TN,TN,TN,TN,TN,TN,TN,TP,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TP,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,FN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,=COUNTIF(B12:MJ12,MK1),=COUNTIF(B12:MJ12,ML1),=COUNTIF(B12:MJ12,MM1),=COUNTIF(B12:MJ12,MN1),
consul:1.15.4,TP,TP,FN,TP,TP,TP,TP,FP,FP,TP,TP,TP,TP,TP,TP,TP,TP,TP,FP,FP,TP,FP,TP,FP,TP,FP,FP,FP,TP,TN,TN,TN,FP,TP,TN,TP,FP,TN,FP,TP,TN,TP,TP,FP,TP,TP,FP,TP,FP,TP,TP,TP,TP,TN,TP,TP,TP,FN,TN,TP,FP,TP,FP,TP,TN,TN,TN,TN,TN,TN,TN,TN,TP,FP,FP,FP,FP,FP,FP,TP,TP,FP,FP,FP,FP,TN,TN,FP,TN,FP,FP,FP,FP,FP,TN,FP,FP,TP,FP,FP,TN,FP,TP,TN,TP,TP,TP,TP,FP,TN,TP,FP,FN,TN,TN,TN,TP,TN,TN,TN,TN,TN,TN,TN,TN,TP,TP,TN,TP,TN,TN,TP,TN,TN,TN,TN,TN,FP,TP,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TP,TP,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TP,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TP,TN,TP,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TP,TP,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TP,FP,TP,FN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TP,TN,TN,FP,TN,TP,FP,TN,TN,TN,TP,TN,TN,TN,TN,TN,FP,TN,TN,TN,TN,TN,TN,TN,TP,TN,FP,TN,TN,TN,TN,FN,TN,FP,TP,TN,TP,TN,TN,TN,TN,TN,TN,TN,TN,FP,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TP,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,=COUNTIF(B13:MJ13,MK1),=COUNTIF(B13:MJ13,ML1),=COUNTIF(B13:MJ13,MM1),=COUNTIF(B13:MJ13,MN1),
nextcloud:latest,TP,TP,TN,TP,FP,TP,FP,FP,TP,TP,TP,TP,TP,TP,TP,TP,TP,TP,FP,FP,FP,TP,FP,FP,FP,FP,FP,TN,TP,TN,TN,TN,TP,TP,TN,TP,TN,TN,TN,TP,FP,TP,TP,FP,TP,FP,FP,TP,FP,TP,TP,TP,FP,TP,TP,FP,TP,TN,TP,TP,FP,TP,TP,TP,TN,TN,TN,TN,TN,TN,TN,TN,TP,TP,FP,FP,FP,FP,FP,TP,TP,FP,TP,TP,FP,TN,TN,FP,FN,TP,TP,TP,FP,FP,FN,TP,FP,FP,FP,TP,TP,TN,TP,TN,TP,TP,TP,TP,TP,TN,TP,TP,TN,TN,TN,TN,TP,TN,TN,TN,TN,TN,TN,TN,TN,TP,TP,TN,FP,TN,TN,TP,TN,TN,TN,TN,TN,TP,TP,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TP,TP,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TP,TN,TN,TN,TN,FN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TP,TN,TP,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TP,TP,TN,TN,FN,TN,TN,TN,TN,TN,TN,TN,TN,FN,TP,FP,TP,FN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TP,TN,TN,FP,TN,TP,TP,TN,TN,TN,FP,TN,TN,FN,TN,TN,TP,TN,TN,TN,TN,TN,TN,FP,TP,TN,FP,TN,FP,TN,TN,FN,TN,FP,TP,TP,TP,TN,TN,TN,TN,TN,TN,TN,TN,TP,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TP,FN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,FN,TN,FN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,=COUNTIF(B14:MJ14,MK1),=COUNTIF(B14:MJ14,ML1),=COUNTIF(B14:MJ14,MM1),=COUNTIF(B14:MJ14,MN1),
elasticsearch:9.1.2,TP,TP,FP,TP,TP,TP,TP,TP,TP,TP,TP,TP,TP,TP,TP,TP,TP,TP,TP,FP,FP,TP,TP,FP,TP,FP,FP,FP,TP,TN,TN,TN,TP,TP,TN,FP,FP,TN,FP,TP,FP,TP,TP,FP,FP,FP,FP,FP,TP,TP,TP,TP,FP,TP,TP,TP,TP,TN,TN,TP,TP,TP,TP,TP,TN,TN,TN,TN,TN,TN,TN,TN,TP,TP,TP,TP,FP,TP,FP,TP,TP,TP,TP,TP,FP,TN,TN,TP,TN,TP,TP,FP,FP,TP,TN,TP,FP,FP,TP,TP,TP,TN,TP,TN,TP,TP,TP,TP,TP,FN,TP,TP,TN,TN,TN,TN,TP,TN,TN,TN,TN,TN,TN,TN,TN,TP,TP,TN,TP,TN,TN,FP,TN,TN,TN,TN,TN,TP,TP,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TP,TP,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TP,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TP,FP,TP,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TP,TP,TN,TN,TN,TN,TN,TN,TN,TN,TN,TP,FN,FP,TP,TP,TP,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,FN,TN,TN,TP,TN,TN,FP,TN,TP,FP,TN,TN,TN,FP,FP,FP,FP,TN,TN,TP,TN,TN,TN,TN,TN,TN,TN,FP,FP,FP,FP,FP,FP,FP,FP,FP,TP,TP,FP,FP,FP,TN,TN,TN,TN,TN,TN,TN,TP,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,FN,TP,FP,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TP,TN,TP,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,=COUNTIF(B15:MJ15,MK1),=COUNTIF(B15:MJ15,ML1),=COUNTIF(B15:MJ15,MM1),=COUNTIF(B15:MJ15,MN1),
tomcat:9.0.108-jre21-temurin-noble,TP,TP,FP,TP,TP,TP,TP,FP,TP,TP,TP,TP,TP,TP,TP,TP,TP,TP,FP,FP,FP,TP,FP,FP,FP,FP,FP,TN,TP,TN,TN,TN,FP,TP,TN,TP,TN,TN,TN,TP,TN,TP,TP,FP,FP,FP,FP,FP,FP,FP,FP,FP,FP,TN,FP,FP,TP,TN,TN,TP,FP,TP,FP,TP,TN,TN,TN,TN,TN,TN,TN,TN,TP,TP,FP,FP,TN,TP,TN,TP,TP,TP,FP,TP,FP,TN,TN,FP,TN,TP,FP,FP,FP,FP,TN,TP,FP,FP,TP,TP,FP,TN,TP,TN,TP,TP,TP,TP,TP,TN,TP,TP,TN,TN,TN,TN,TP,TN,TN,TN,TN,TN,TN,TN,TN,TP,TP,TN,FP,TN,TN,FP,TN,TN,TN,TN,TN,FP,TP,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TP,TP,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TP,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TP,TN,TP,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TP,TP,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,FN,TN,TP,FP,TP,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TP,TN,TN,FP,TN,TP,FP,TN,TN,TN,TP,TN,FN,TN,TN,TN,TP,TN,TN,TN,TN,TN,TN,TN,FP,TN,FP,TN,FP,TN,TN,TN,TN,FP,FP,TN,TP,TN,TN,TN,TN,TN,TN,TN,TN,TP,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TP,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,FN,TN,TP,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,=COUNTIF(B16:MJ16,MK1),=COUNTIF(B16:MJ16,ML1),=COUNTIF(B16:MJ16,MM1),=COUNTIF(B16:MJ16,MN1),
caddy:latest,TP,TP,TN,TP,FP,TP,FP,FP,FP,TP,FP,FP,FP,TP,TP,TP,TP,TP,FP,FP,FP,FP,FP,FP,TP,FP,FP,TN,TP,TN,TN,TN,FP,FP,TN,TP,TN,TN,TN,TP,FP,TP,TP,FP,FP,FP,FP,FP,FP,TP,TP,TP,TP,TN,TP,FP,TP,TN,TN,TP,FP,FP,TN,TP,TN,TN,TN,TN,TN,TN,TN,TN,TP,FP,TP,FP,TN,FP,TN,TP,TP,FP,FP,FP,TN,TN,TN,FP,TN,FP,FP,FN,TN,TN,TN,FP,FP,FP,FP,TP,TN,TN,FP,TN,FP,TP,TP,TP,FP,TN,TP,FP,TN,TN,TN,TN,TP,TN,TN,TN,TN,TN,TN,TN,TN,TP,TP,TN,FP,TN,TN,TP,TN,TN,TN,TN,TN,TP,TP,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TP,TP,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TP,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TP,TN,TP,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TP,FP,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,FP,FP,TP,FN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TP,FN,TN,FP,TN,TP,TP,FN,TN,TN,TP,TN,TN,TN,TN,TN,FP,TN,TN,TN,TN,TN,TN,TN,TP,TN,FP,TN,TN,TN,TN,FN,TN,TP,TP,TN,FP,TN,TN,TN,TN,TN,TN,TN,TN,TP,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TP,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,=COUNTIF(B17:MJ17,MK1),=COUNTIF(B17:MJ17,ML1),=COUNTIF(B17:MJ17,MM1),=COUNTIF(B17:MJ17,MN1),
eclipse-mosquitto:latest,TP,TP,FN,TP,TP,TP,TP,FP,TP,TP,TP,TP,TP,TP,TP,TP,TP,FP,FP,FP,TP,FP,TP,FP,FP,TN,TN,TN,TN,TN,TN,TN,TN,FN,TN,TP,TN,TN,TN,TP,TN,TP,TP,FP,FP,FP,FP,FP,FP,TP,TP,FP,FP,TN,TP,FP,FP,FN,TN,TP,FP,TP,TN,FP,TN,TN,TN,TN,TN,TN,TN,TN,TP,FP,FP,FP,TN,TN,TN,TP,TP,FP,FP,FP,FP,TN,TN,FP,TN,FP,FP,FP,FP,FP,FN,FP,FP,FP,FP,FP,TN,TN,TP,TN,TP,TP,TP,TP,TP,TN,TP,FP,TN,TN,TN,TN,TP,TN,TN,TN,TN,TN,TN,TN,TN,TP,TP,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,FP,TP,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TP,TP,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,FP,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TP,TN,FP,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TP,TP,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TP,FP,TP,FN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TP,TN,TN,FP,TN,TP,FP,TN,TN,TN,FP,TN,TN,TN,TN,TN,FP,TN,TN,TN,TN,TN,TN,TN,TP,TN,TN,TN,TN,TN,TN,TN,TN,FP,TP,TN,FP,TN,TN,TN,TN,TN,TN,TN,TN,FP,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,FP,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,=COUNTIF(B18:MJ18,MK1),=COUNTIF(B18:MJ18,ML1),=COUNTIF(B18:MJ18,MM1),=COUNTIF(B18:MJ18,MN1),
vault:1.13.3,TP,TP,FN,TP,TP,TP,TP,FP,TP,TP,TP,TP,TP,TP,TP,TP,TP,TP,FP,FP,TP,TP,TP,FP,TP,FP,FP,TN,TP,TN,TN,TN,FP,TP,TN,TP,TN,TN,TN,TP,TN,TP,TP,TN,TP,TP,FP,FP,FP,TP,TP,TP,FP,TN,TP,FP,TP,FN,TN,TP,FP,TP,TP,TP,TN,TN,TN,TN,TN,TN,TN,TN,TP,FP,FP,FP,TN,FP,TN,TP,TP,FP,FP,FP,FP,TN,TN,FP,TN,TP,FP,FP,FP,FP,TN,FP,FP,TP,FP,FP,TN,FP,TP,TN,TP,TP,TP,TP,TP,TN,TP,FP,FN,TN,TN,TN,TP,TN,TN,TN,TN,TN,TN,TN,TN,TP,TP,TN,TP,TN,TN,TP,TN,TN,TN,TN,TN,FP,TP,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TP,TP,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TP,TN,FN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TP,TN,TP,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TP,TP,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TP,FP,TP,FN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TP,FN,TN,FP,TN,TP,TP,FN,TN,TN,TP,TN,TN,TN,TN,TN,FP,TN,TN,TN,TN,TN,TN,TN,TP,TN,FP,TN,TN,TN,TN,FN,TN,FP,TP,TN,TP,TN,TN,TN,TN,TN,TN,TN,TN,TP,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TP,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,=COUNTIF(B19:MJ19,MK1),=COUNTIF(B19:MJ19,ML1),=COUNTIF(B19:MJ19,MM1),=COUNTIF(B19:MJ19,MN1),
adminer:latest,TP,TP,FN,TP,TP,TP,TP,TN,TP,TP,TP,TP,TP,TP,TP,TP,TP,TN,TN,FN,FN,TP,TN,TP,TN,TN,TN,TN,TN,TN,TN,TN,TN,FP,TN,TP,TN,TN,TN,TP,TN,TP,TN,TN,TN,TN,TN,TN,TN,TP,TP,TN,TN,TN,TP,TN,TN,FN,FP,TP,TN,TP,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TP,TN,TN,TN,TN,TN,TN,TP,TP,TN,TN,TN,TN,TN,TN,FP,TN,FP,TN,FP,TN,TP,TN,TN,TN,TN,TN,FP,TN,TN,TP,TN,TP,TP,TP,TP,TP,TN,TP,TN,TN,TN,TN,TP,TP,TN,TN,TN,TN,TN,TN,TN,TN,TP,TP,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TP,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TP,TP,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TP,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TP,TP,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TP,TN,TP,FN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TP,TN,TN,TN,TN,TP,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,FP,TN,TN,TN,TN,TN,TN,TP,TP,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TP,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TP,FN,TN,TN,TN,TN,FN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,=COUNTIF(B20:MJ20,MK1),=COUNTIF(B20:MJ20,ML1),=COUNTIF(B20:MJ20,MM1),=COUNTIF(B20:MJ20,MN1),
solr:latest,TP,TP,FP,TP,TP,TP,FP,TP,TP,TP,TP,TP,TP,TP,TP,TP,TP,TP,FP,FP,FP,TP,FP,FP,TP,FP,FP,FP,TP,FN,TN,TN,TP,TP,TN,TP,FP,TN,FP,TP,FP,TP,TP,TP,TP,TP,FP,TP,FP,TP,TP,TP,FP,TP,TP,TP,TP,TN,TN,TP,TP,TP,FP,TP,TN,TN,TN,TN,TN,TN,TN,TN,TP,TP,FP,FP,FP,TP,FP,TP,TP,TP,FP,TP,FP,FP,FP,TP,FP,TP,FP,TP,FP,TP,TN,TP,FP,FP,TP,TP,TP,TN,TP,TN,TP,TP,TP,TP,TP,TP,TP,TP,FP,TN,TN,TP,TP,TN,TN,TN,TN,TN,TN,TN,TN,TP,TP,TN,TP,TN,TN,TP,TN,TN,TN,TN,TN,TP,TP,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TP,TP,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TP,TN,TN,TN,FN,TN,TN,FN,TN,TN,FN,TN,TN,TN,TN,TN,TP,FP,TP,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TP,TP,TN,TN,FN,TN,TN,TN,TN,TN,TN,TN,FN,FN,TP,TP,TP,FN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TP,FP,TN,FP,TN,TP,FP,TN,TN,TN,FP,FP,TP,FP,TN,TN,TP,TN,TN,TN,TN,TN,TN,FN,TP,FP,FP,FP,FP,FP,FP,FP,FP,TP,TP,FP,TP,FP,TN,TN,TN,TN,TN,TN,TN,TP,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TP,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,FN,TN,TP,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,=COUNTIF(B21:MJ21,MK1),=COUNTIF(B21:MJ21,ML1),=COUNTIF(B21:MJ21,MM1),=COUNTIF(B21:MJ21,MN1),
zookeeper:latest,TP,TP,FP,TP,TP,TP,FP,FP,TP,TP,TP,TP,TP,TP,TP,TP,TP,TP,FP,FP,FP,TP,FP,FP,TP,FP,FP,FP,TP,TN,TN,TN,FP,TP,TN,TP,FP,TN,FP,TP,FP,TP,TP,TP,TP,FP,FP,TP,FP,TP,TP,TP,FP,FN,TP,TP,TP,TN,TN,TP,TP,TP,FP,TP,TN,TN,TN,TN,TN,TN,TN,TN,TP,TP,FP,FP,TN,TP,TN,TP,TP,TP,FP,TP,FP,TN,TN,FP,TN,TP,FP,FP,FP,FP,TN,FP,FP,FP,TP,TP,FP,TN,TP,TN,TP,TP,TP,TP,TP,TN,TP,TP,TN,TN,TN,TN,TP,TN,TN,TN,TN,TN,TN,TN,TN,TP,TP,TN,FP,TN,TN,TP,TN,TN,TN,TN,TN,TP,TP,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TP,TP,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TP,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TP,TN,TP,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TP,TP,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,FN,FN,TP,TP,TP,FN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TP,TN,TN,TP,TN,TP,FP,TN,TN,TN,FP,TN,FN,TN,TN,TN,TP,TN,TN,TN,TN,TN,TN,TN,TP,TN,FP,TN,TN,TN,TN,TN,TN,TP,TP,TN,TP,TN,TN,TN,TN,TN,TN,TN,TN,TP,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TP,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,FN,TN,FN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,=COUNTIF(B22:MJ22,MK1),=COUNTIF(B22:MJ22,ML1),=COUNTIF(B22:MJ22,MM1),=COUNTIF(B22:MJ22,MN1),
